,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150
1020,3,4.110873864173311,7024,2,1,2,1,1,121250.0,3,2,3.0,4,5,2005,2005,2,4.0,2.0,1,0.0,3,3,3,4,3,1,6,1024,1,0,108,1132,1.0,5,1,1.0,0,1132,2,1,4,5,8,0,0,2,2005.0,3,451,3,3,3,252,64,0,0,0,0,2.0,6,2008,2,1,176000,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1021,3,4.174387269895637,7406,2,1,2,1,1,197200.0,3,2,3.0,7,5,2006,2006,2,4.0,2.0,3,84.0,4,3,3,4,3,2,6,684,1,0,515,1199,1.0,5,1,1.0,0,1220,2,1,4,6,8,0,0,2,2006.0,2,632,3,3,3,105,54,0,0,0,0,2.0,7,2006,3,2,194000,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1022,2,3.970291913552122,9439,2,1,2,1,1,118250.0,3,2,2.0,5,5,1930,1950,2,3.0,2.0,1,0.0,3,3,1,3,3,1,2,324,1,0,588,912,1.0,4,1,2.0,336,1248,2,1,3,6,8,0,0,1,1957.0,1,160,2,2,3,0,0,192,0,0,0,2.0,3,2007,2,1,87000,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,3,3.784189633918261,3182,2,1,2,1,1,191000.0,3,2,3.0,7,5,2005,2006,2,4.0,2.0,2,14.0,4,3,3,4,4,1,6,16,1,0,1330,1346,1.0,5,1,1.0,0,1504,2,1,4,7,8,1,4,2,2005.0,3,437,3,3,3,156,20,0,0,0,0,2.0,5,2008,2,1,191000,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,3,4.248495242049359,15498,2,2,2,1,1,228475.0,3,2,3.0,8,6,1976,1976,3,,2.0,1,0.0,4,3,1,4,3,2,5,1165,2,400,0,1565,1.0,3,1,1.0,0,2898,2,1,4,10,8,1,4,2,1976.0,3,665,3,3,3,0,72,174,0,0,0,2.0,5,2008,1,1,287000,1.0,2.0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1025,3,4.2626798770413155,7700,2,1,2,1,1,197200.0,3,2,3.0,5,5,1972,1972,2,4.0,2.0,1,0.0,3,3,1,3,3,1,2,138,3,468,276,882,1.0,3,1,1.0,0,882,3,1,3,5,8,0,0,1,1980.0,1,461,3,3,3,96,0,0,0,0,3,2.0,3,2007,2,1,112500,1.0,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1026,3,4.30406509320417,9300,2,1,2,1,1,141000.0,2,2,3.0,5,5,1960,1960,2,4.0,2.0,2,324.0,3,3,1,3,3,1,3,697,1,0,571,1268,1.0,3,1,1.0,0,1264,3,1,3,6,8,2,4,2,1960.0,1,461,3,3,3,0,0,0,0,143,0,2.0,4,2010,2,1,167500,1.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1027,3,4.276666119016055,9520,2,2,4,1,1,228475.0,3,2,3.0,8,5,2007,2008,2,4.0,2.0,3,338.0,4,3,3,4,3,3,6,1513,1,0,125,1638,1.0,5,1,1.0,0,1646,3,1,4,7,8,1,4,2,2008.0,2,800,3,3,3,192,44,0,0,0,0,2.0,4,2008,3,2,293077,1.0,2.0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,3,4.382026634673881,9492,2,1,2,1,1,141000.0,1,2,2.0,5,5,1941,1950,2,4.0,2.0,1,0.0,3,3,1,3,3,1,3,368,4,41,359,768,1.0,3,1,1.0,408,1376,3,1,3,6,8,1,4,2,1941.0,1,240,3,3,3,0,0,0,0,0,0,2.0,4,2007,2,1,105000,1.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1029,2,3.091042453358316,1680,2,1,2,1,1,106000.0,3,1,2.0,6,7,1972,1972,2,3.0,2.0,2,281.0,3,3,1,3,3,1,4,317,1,0,355,672,1.0,4,1,1.0,546,1218,3,1,3,7,8,0,0,1,1972.0,1,264,3,3,3,0,28,0,0,0,0,2.0,5,2006,2,1,118000,0.5,1.5,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,2,4.248495242049359,7082,2,1,2,1,1,139500.0,3,1,2.0,5,8,1916,1995,2,4.0,2.0,1,0.0,3,3,3,3,3,2,1,0,1,0,686,686,1.0,4,1,1.0,980,1928,5,2,3,10,8,0,0,1,1916.0,0,0,0,0,1,0,0,228,0,0,0,2.0,7,2006,2,1,160000,0.0,2.0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1031,3,4.634728988229636,15863,2,1,2,1,1,139500.0,3,2,,7,3,1920,1970,2,3.0,4.0,1,0.0,3,3,1,3,3,1,6,523,1,0,301,824,1.0,5,1,1.0,998,3082,5,1,3,12,8,2,3,2,1970.0,3,672,3,3,3,136,63,0,0,0,0,2.0,8,2009,2,1,197000,1.0,2.5,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,3,4.248495242049359,14541,2,2,2,1,1,301500.0,3,2,2.0,8,7,1993,1993,2,4.0,2.0,1,0.0,4,4,3,4,4,1,6,1012,1,0,326,1338,1.0,5,1,1.0,1168,2520,5,1,4,10,8,1,3,2,1993.0,2,796,3,3,3,209,55,0,0,0,0,2.0,11,2006,2,1,310000,1.0,2.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,3,4.248495242049359,8125,2,1,2,1,1,197200.0,3,2,3.0,7,5,2002,2002,2,4.0,2.0,3,295.0,4,3,3,4,3,1,6,986,1,0,668,1654,1.0,5,1,1.0,0,1654,3,1,4,6,8,0,0,2,2002.0,1,900,3,3,3,0,136,0,0,0,0,2.0,2,2006,2,1,230000,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034,3,3.9318256327243257,6305,2,1,1,1,1,200624.0,3,2,3.0,5,7,1938,1950,2,4.0,2.0,1,0.0,3,4,3,2,2,1,1,0,1,0,920,920,1.0,5,1,1.0,0,954,2,1,2,5,8,1,4,2,1938.0,1,240,2,3,3,0,0,0,0,0,3,2.0,6,2007,2,1,119750,0.0,1.0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1035,3,4.248495242049359,11500,2,2,2,2,1,121250.0,3,2,3.0,4,3,1957,1957,2,3.0,2.0,1,0.0,3,4,1,0,0,1,0,0,0,0,0,0,1.0,5,0,1.0,0,845,3,1,3,5,8,0,0,1,1957.0,1,290,3,3,1,186,0,0,0,0,0,2.0,1,2009,2,1,84000,0.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,3,4.499809670330265,12898,2,2,4,1,1,228475.0,3,2,3.0,9,5,2007,2008,3,4.0,2.0,3,70.0,4,3,3,5,3,3,6,1022,1,0,598,1620,1.0,5,1,1.0,0,1620,2,1,5,6,8,1,5,2,2008.0,3,912,3,3,3,228,0,0,0,0,0,2.0,9,2009,2,1,315500,1.0,2.0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1037,3,4.248495242049359,9240,2,1,2,1,1,197200.0,3,2,2.0,8,5,2001,2002,2,4.0,2.0,2,396.0,4,3,3,4,3,1,1,0,1,0,1055,1055,1.0,5,1,1.0,1208,2263,3,1,4,7,8,1,3,3,2001.0,3,905,3,3,3,0,45,0,0,189,0,2.0,9,2008,2,1,287000,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1039,2,3.091042453358316,1477,2,1,2,1,1,88000.0,3,2,4.0,4,4,1970,1970,2,4.0,3.0,1,0.0,3,3,1,4,3,2,6,509,1,0,121,630,1.0,3,1,1.0,0,630,1,1,3,3,8,0,0,2,1970.0,1,286,3,3,3,0,0,0,0,0,0,2.0,4,2009,2,1,80000,1.0,1.0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,3,4.48863636973214,13125,2,1,2,1,1,135000.0,3,2,3.0,5,4,1957,2000,2,3.0,2.0,1,67.0,3,3,1,3,3,1,3,168,4,682,284,1134,1.0,5,1,1.0,0,1803,3,1,3,8,4,1,3,2,1957.0,2,484,3,3,3,0,0,0,0,0,4,2.0,1,2006,2,1,155000,1.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1041,3,4.248495242049359,9130,2,1,2,1,1,182900.0,2,2,2.0,6,8,1966,2000,3,3.0,2.0,2,252.0,3,3,1,3,3,1,6,400,3,64,336,800,1.0,4,1,1.0,832,1632,4,1,4,7,8,0,0,2,1966.0,1,484,3,3,3,0,40,0,0,0,0,2.0,7,2008,2,1,173000,0.5,1.5,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1042,3,3.5553480614894135,5381,2,2,2,1,1,314906.5,3,1,3.0,6,5,2005,2005,2,4.0,2.0,3,135.0,4,3,3,4,3,2,5,900,1,0,406,1306,1.0,5,1,1.0,0,1306,1,1,4,5,8,1,4,2,2005.0,2,624,3,3,3,170,63,0,0,0,0,2.0,8,2009,2,1,196000,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,3,4.465908118654584,11839,2,1,2,1,1,184900.0,3,2,2.0,7,5,1990,1990,3,3.0,2.0,2,99.0,3,3,3,4,3,1,6,1085,1,0,390,1475,1.0,5,1,1.0,797,2329,4,1,4,10,8,1,5,2,1990.0,1,514,3,3,3,192,121,0,0,0,0,2.0,5,2008,2,1,262280,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1044,3,4.394449154672439,9600,2,1,2,1,1,182900.0,4,2,3.0,8,5,1981,1981,3,3.0,2.0,1,0.0,4,3,3,4,3,1,5,1104,1,0,1420,2524,1.0,3,1,1.0,0,2524,4,1,4,9,8,1,4,2,1981.0,3,542,3,3,3,474,120,0,0,0,3,2.0,7,2009,2,1,278000,1.0,2.5,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,3,4.248495242049359,13680,2,2,2,2,1,121250.0,3,2,3.0,3,5,1955,1955,3,3.0,2.0,1,0.0,3,3,1,0,0,1,0,0,0,0,0,0,1.0,5,1,2.0,0,1733,4,1,3,8,6,1,4,2,1955.0,1,452,3,3,3,0,0,0,0,0,0,2.0,6,2009,2,1,139600,0.0,2.0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1046,3,4.454347296253507,16056,2,2,2,1,1,282000.0,3,2,2.0,9,5,2005,2006,3,4.0,3.0,3,208.0,4,3,3,5,3,2,6,240,1,0,1752,1992,1.0,5,1,1.0,876,2868,4,1,5,11,8,1,4,3,2005.0,3,716,3,3,3,214,108,0,0,0,0,2.0,7,2006,3,2,556581,0.0,3.5,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,3,4.060443010546419,9245,2,2,2,1,1,197200.0,3,2,3.0,5,5,1994,1995,2,4.0,2.0,1,0.0,3,3,3,4,3,1,6,686,1,0,304,990,1.0,5,1,1.0,0,990,3,1,3,5,8,0,0,1,1996.0,1,672,3,3,3,0,0,0,0,0,0,2.0,2,2008,2,1,145000,0.5,1.0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,3,4.61512051684126,21750,2,1,2,1,1,154750.0,3,2,3.0,5,4,1960,2006,3,3.0,2.0,2,75.0,3,2,1,0,0,1,0,0,0,0,0,0,1.0,3,1,1.0,0,1771,3,1,3,9,7,1,3,2,1960.0,1,336,3,3,3,0,0,0,0,0,4,2.0,11,2009,2,1,115000,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1049,3,4.110873864173311,11100,2,1,3,1,1,121250.0,3,2,3.0,4,7,1946,2006,2,4.0,2.0,1,0.0,3,3,1,0,0,1,0,0,0,0,0,0,1.0,5,1,1.0,0,930,2,1,4,6,8,0,0,1,1946.0,1,308,3,3,3,0,0,0,0,0,0,2.0,4,2010,2,1,84900,0.0,1.0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1050,3,4.30406509320417,8993,2,2,2,1,1,181000.0,3,2,3.0,7,5,2007,2007,2,4.0,2.0,1,0.0,4,3,3,4,3,2,1,0,1,0,1302,1302,1.0,5,1,1.0,0,1302,3,1,4,6,8,0,0,2,2007.0,3,436,3,3,3,0,22,0,0,0,0,2.0,8,2007,3,2,176485,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,3,4.6443908991413725,11175,2,2,2,1,1,197200.0,3,2,3.0,7,5,2007,2007,2,4.0,2.0,1,0.0,4,3,3,4,3,2,1,0,1,0,1316,1316,1.0,5,1,1.0,0,1316,3,1,4,6,8,1,4,2,2007.0,3,440,3,3,3,0,20,0,0,0,0,2.0,10,2007,3,2,200141,0.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1052,3,4.61512051684126,9500,2,1,2,1,1,141000.0,1,2,2.0,6,6,1964,1978,2,4.0,2.0,1,272.0,3,3,1,3,3,1,3,442,1,0,374,816,1.0,3,1,1.0,850,1977,4,1,3,9,8,1,3,2,1964.0,2,540,3,3,3,0,52,0,0,0,4,2.0,6,2007,2,1,165000,0.5,1.5,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1053,3,4.23410650459726,8562,2,1,2,1,2,121250.0,3,2,3.0,5,6,1957,2002,3,3.0,2.0,3,145.0,3,3,1,3,3,2,3,383,1,0,833,1216,1.0,5,1,2.0,0,1526,4,1,3,7,6,1,4,2,1957.0,1,364,3,3,3,116,78,0,0,0,0,2.0,5,2010,2,1,144500,0.0,1.0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,3,4.51085950651685,11367,2,1,2,1,1,197200.0,3,2,2.0,8,5,2002,2002,2,4.0,2.0,2,210.0,4,3,3,4,3,2,6,932,1,0,133,1065,1.0,5,1,1.0,898,1989,3,1,4,7,8,1,4,2,2002.0,3,586,3,3,3,199,60,0,0,0,0,2.0,11,2006,2,1,255000,1.0,2.5,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1055,3,4.653960350157523,11361,2,1,2,1,1,182900.0,3,2,3.0,6,5,1976,1976,2,3.0,4.0,2,160.0,3,3,1,4,3,1,5,644,1,0,549,1193,1.0,3,1,1.0,0,1523,3,1,3,7,8,1,3,2,1976.0,3,478,3,3,3,0,0,0,0,189,3,2.0,5,2008,1,1,180000,0.5,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1056,3,3.784189633918261,7052,2,2,2,1,1,314906.5,3,2,3.0,7,5,2005,2005,2,4.0,2.0,3,240.0,4,3,3,4,3,2,6,659,1,0,705,1364,1.0,5,1,1.0,0,1364,2,1,4,6,8,1,4,2,2005.0,2,484,3,3,3,192,36,0,0,0,0,2.0,6,2006,2,1,185850,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,3,4.248495242049359,29959,2,2,2,1,1,301500.0,3,2,2.0,7,6,1994,1994,2,3.0,2.0,1,0.0,4,3,3,4,3,1,6,595,1,0,378,973,1.0,5,1,1.0,871,1850,3,1,4,7,8,1,4,3,1994.0,3,467,3,3,3,168,98,0,0,0,0,2.0,1,2009,2,1,248000,0.0,2.5,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1058,3,4.574710978503383,11308,2,2,2,1,1,314906.5,3,2,2.0,9,5,2008,2008,2,4.0,2.0,3,154.0,5,3,3,5,3,2,6,936,1,0,168,1104,1.0,5,1,1.0,1054,2184,3,1,5,10,8,1,4,2,2008.0,3,836,3,3,3,0,102,0,0,0,0,2.0,7,2009,2,1,335000,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1059,3,4.248495242049359,11275,2,2,4,1,2,200624.0,3,2,2.0,6,7,1932,1950,2,4.0,2.0,2,480.0,3,3,1,3,3,2,3,297,2,557,0,854,1.0,3,1,1.0,895,1991,3,1,3,7,8,1,4,1,1977.0,1,432,3,2,3,0,0,19,0,0,0,2.0,3,2007,2,1,220000,0.0,1.5,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1060,3,3.7376696182833684,4920,2,1,2,1,1,282000.0,3,2,3.0,8,5,2001,2001,2,4.0,3.0,1,0.0,4,3,3,4,3,2,6,616,1,0,722,1338,1.0,5,1,1.0,0,1338,2,1,4,6,8,0,0,2,2001.0,3,582,3,3,3,0,0,170,0,0,0,2.0,4,2010,2,1,213500,1.0,2.0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1,4.795790545596741,18000,2,1,3,1,1,106500.0,3,2,3.0,3,4,1935,1950,2,4.0,2.0,1,0.0,2,3,1,3,3,1,1,0,1,0,894,894,1.0,3,1,1.0,0,894,2,1,3,6,8,0,0,1,1994.0,2,1248,3,3,3,0,20,0,0,0,0,2.0,8,2008,1,1,81000,0.0,1.0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,2,4.454347296253507,13600,1,1,2,1,1,118250.0,3,1,2.0,5,5,1900,1950,2,3.0,2.0,1,0.0,3,3,1,3,3,1,1,0,1,0,662,662,1.0,3,0,1.0,915,2337,5,2,3,10,6,0,0,1,1945.0,1,560,3,3,3,0,57,0,0,0,0,2.0,9,2007,2,1,90000,0.0,2.0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1063,2,3.9318256327243257,6000,2,1,2,1,1,118250.0,1,2,3.0,6,6,1925,1980,2,4.0,2.0,1,0.0,3,4,1,3,3,1,4,397,1,0,706,1103,1.0,4,1,1.0,0,1103,2,1,4,5,8,1,4,1,1976.0,1,440,3,3,3,166,120,0,0,0,3,2.0,7,2006,2,1,110500,0.0,1.0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,3,4.248495242049359,11000,2,2,2,2,1,141000.0,3,2,3.0,5,6,1966,1966,2,3.0,4.0,2,200.0,3,3,1,3,3,2,4,740,3,230,184,1154,1.0,5,1,1.0,0,1154,3,1,3,6,8,1,1,2,1966.0,2,480,3,3,3,0,58,0,0,0,3,2.0,11,2009,2,1,154000,0.0,1.5,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1065,3,4.394449154672439,14000,2,1,2,1,2,200500.0,3,2,2.0,7,5,1996,1997,2,3.0,2.0,1,0.0,4,3,3,5,3,3,6,1201,1,0,105,1306,1.0,5,1,1.0,954,2260,3,1,4,7,8,0,0,2,1996.0,2,533,3,3,3,296,44,0,0,0,0,2.0,4,2010,2,1,328000,1.0,2.5,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1066,3,4.0943445622221,7837,2,2,2,1,1,181000.0,3,2,2.0,6,7,1993,1994,2,4.0,2.0,1,0.0,4,3,3,4,3,1,1,0,1,0,799,799,1.0,4,1,1.0,772,1571,3,1,3,7,8,1,3,2,1993.0,2,380,3,3,3,0,40,0,0,0,0,2.0,5,2009,2,1,178000,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
