,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
1103,3,4.382026634673881,9.09504174761272,2,1,2,1,1,141000.0,3,2,3,6,6,1959,1959,3,1,2,1,0.0,3,3,1,3,3,2,5,6.486160788944089,1,0.0,0.0,6.486160788944089,3,5,1,3,0.0,7.085901464365611,3,0.6931471805599453,3,6,8,1,2,3,1954.0,3,539,3,3,3,0.0,0.0,5.262690188904886,0.0,0.0,0,2,7,2006,2,1,0.5,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.979805470779858
1104,2,3.2188758248682006,7.6093665379542115,2,1,2,1,1,106000.0,3,2,4,5,5,1970,1970,2,4,2,2,5.720311776607412,3,3,1,3,3,1,1,0.0,1,0.0,6.447305862541213,6.447305862541213,3,3,1,3,6.511745329644728,7.172424577124845,3,0.6931471805599453,3,6,8,0,0,1,1970.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,4,2007,2,1,0.0,2.5,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571203807011969
1106,3,4.74493212836325,9.245514446983837,2,2,2,1,1,184900.0,2,2,3,7,5,1990,1991,3,4,2,1,0.0,4,3,3,4,3,2,6,6.6052979209482015,1,0.0,5.153291594497779,6.814542897259958,3,4,1,3,0.0,7.274479558773871,3,0.6931471805599453,4,6,8,1,3,2,1990.0,3,719,3,3,3,0.0,5.501258210544727,0.0,0.0,0.0,0,2,5,2007,2,1,1.0,2.0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.100161978566867
1108,3,4.248495242049359,8.99516499031115,2,1,2,1,1,181000.0,3,2,4,6,5,2000,2000,2,3,2,1,0.0,3,3,3,4,3,1,1,0.0,1,0.0,6.829793737512425,6.829793737512425,3,5,1,3,6.610696044717759,7.43307534889858,3,0.6931471805599453,3,7,8,1,3,2,2000.0,2,463,3,3,3,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,2,11,2007,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.10625783509458
1110,3,4.248495242049359,8.987321812850125,2,1,2,1,1,181000.0,3,2,4,6,5,1995,1996,2,4,2,1,0.0,3,3,3,4,3,1,6,5.393627546352362,1,0.0,6.318968113746434,6.651571873589727,3,4,1,3,6.786716950605081,7.413970290190444,3,0.6931471805599453,3,8,8,1,3,2,1995.0,3,431,3,3,3,5.41610040220442,4.442651256490317,0.0,0.0,0.0,0,2,6,2008,2,1,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.144202560946876
1111,3,4.394449154672439,9.257319373170178,2,1,2,1,1,182900.0,3,2,4,7,6,1976,1976,3,3,2,2,6.493753839851686,3,3,1,3,3,1,5,6.0014148779611505,1,0.0,5.993961427306569,6.6895992691789665,3,3,1,3,6.7650389767805414,7.583247524303362,4,0.6931471805599453,3,8,8,1,4,2,1976.0,2,483,3,3,3,0.0,4.248495242049359,0.0,0.0,0.0,0,2,9,2008,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.230770136157428
1112,3,4.30406509320417,8.867990898182093,2,2,2,1,1,141000.0,3,2,3,5,7,1957,1957,2,3,2,1,0.0,3,3,1,3,3,1,6,6.5638555265321274,1,0.0,4.6913478822291435,6.705639094860003,3,3,1,2,0.0,6.705639094860003,2,0.6931471805599453,3,5,8,0,0,1,1957.0,1,308,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2006,2,1,1.0,1.0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.774527900858468
1113,3,4.204692619390966,9.096499555552423,2,1,2,1,1,141000.0,3,2,3,5,7,1953,2006,2,4,2,1,0.0,3,3,1,3,3,1,4,6.467698726104354,1,0.0,5.902633333401366,6.9167150203536085,3,4,1,3,0.0,6.9167150203536085,2,0.6931471805599453,4,6,8,0,0,2,1953.0,1,240,3,3,3,0.0,2.9444389791664403,0.0,0.0,0.0,0,2,5,2007,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.80932691294063
1114,3,4.51085950651685,8.594339400592892,2,1,2,1,1,118250.0,3,2,3,5,7,1954,2000,2,4,2,1,0.0,3,4,1,3,3,1,3,6.030685260261263,1,0.0,6.037870919922137,6.726233402358747,3,5,1,3,0.0,6.726233402358747,2,0.6931471805599453,4,4,8,0,0,1,1955.0,1,326,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,8,2006,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.669937760751914
1116,3,4.248495242049359,8.955577146281511,2,1,2,1,1,181000.0,3,2,3,8,5,2002,2002,3,3,2,1,0.0,4,3,3,4,3,1,6,5.869296913133774,1,0.0,4.02535169073515,6.013715156042802,3,5,1,3,6.46302945692067,7.258412150595307,3,0.6931471805599453,4,7,8,1,3,3,2002.0,3,527,3,3,3,4.795790545596741,0.0,0.0,0.0,0.0,0,2,3,2009,2,1,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.123239799036943
1117,3,4.060443010546419,9.186559843310778,2,2,2,1,1,135000.0,2,2,3,5,7,1967,2003,2,3,2,1,0.0,3,3,1,3,3,1,4,6.555356891810665,1,0.0,5.262690188904886,6.796823718274855,3,5,1,3,0.0,6.796823718274855,3,0.6931471805599453,4,5,8,0,0,2,1967.0,2,450,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,5,2008,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.775297421715827
1118,3,4.454347296253507,9.53430615650521,2,1,2,1,1,135000.0,3,2,3,5,6,1958,1987,2,4,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.280395838960195,6.280395838960195,3,3,1,3,6.364750756851911,7.379008127628304,3,0.6931471805599453,3,6,6,0,0,3,1958.0,2,300,3,3,3,5.638354669333745,3.5553480614894135,0.0,0.0,0.0,0,2,12,2008,2,1,0.5,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.849404844423074
1119,3,4.2626798770413155,8.93075873555827,2,1,2,1,1,141000.0,3,2,3,5,5,1959,1959,2,1,2,1,0.0,3,3,1,3,3,1,2,5.91350300563827,1,0.0,6.51025834052315,6.947937068614969,3,3,1,2,0.0,6.947937068614969,3,0.6931471805599453,3,6,8,0,0,2,1959.0,2,286,3,3,3,4.948759890378168,0.0,5.53338948872752,0.0,0.0,2,2,7,2006,2,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.803361242493628
1120,2,4.0943445622221,9.019664010799474,2,1,1,1,2,106500.0,3,2,3,6,5,1920,1950,2,1,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.920671504248683,6.920671504248683,3,3,1,2,0.0,6.920671504248683,2,0.6931471805599453,3,6,8,1,4,1,1920.0,1,308,3,3,3,0.0,3.1354942159291497,4.727387818712341,0.0,0.0,3,2,5,2007,2,1,0.0,1.0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.681832447342321
1121,3,4.442651256490317,9.218804450388312,2,1,2,1,1,197200.0,3,2,3,7,5,2005,2006,2,3,2,2,5.2832037287379885,4,3,3,4,3,2,6,3.2188758248682006,1,0.0,7.332369205929062,7.347943823148687,3,5,1,3,0.0,7.347943823148687,3,0.6931471805599453,4,7,8,0,0,2,2005.0,2,782,3,3,3,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.268582547911404
1122,3,4.248495242049359,9.096835671179361,2,2,2,1,1,121250.0,3,2,3,4,3,1956,1956,2,2,1,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.511745329644728,6.511745329644728,3,5,1,2,0.0,6.8679744089702925,3,0.6931471805599453,3,5,8,0,0,2,1956.0,1,288,3,3,3,4.174387269895637,0.0,0.0,0.0,5.081404364984463,3,2,10,2009,1,1,0.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.626263078808801
1123,3,3.9318256327243257,9.149103062504993,2,1,2,1,1,121250.0,3,2,3,5,9,1947,2008,3,3,2,1,0.0,3,5,1,3,3,1,1,0.0,1,0.0,6.54965074223381,6.54965074223381,3,5,1,3,0.0,6.54965074223381,2,0.6931471805599453,3,4,8,0,0,1,1947.0,0,0,0,0,3,0.0,5.303304908059076,0.0,0.0,0.0,0,2,6,2009,2,1,0.5,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.678448377988165
1124,3,4.248495242049359,9.118882761487347,2,2,2,1,1,181000.0,3,2,3,7,5,1992,1992,2,4,2,2,5.14166355650266,3,3,3,4,3,1,1,0.0,1,0.0,5.953243334287785,5.953243334287785,3,4,1,3,6.508769136971682,7.301822342137932,3,0.6931471805599453,4,7,8,1,3,2,1992.0,3,392,3,3,3,4.61512051684126,3.258096538021482,0.0,0.0,0.0,0,2,7,2007,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.007017865994577
1125,3,4.110873864173311,9.252920819511301,2,1,2,1,1,141000.0,3,2,3,4,5,1955,1955,2,3,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.913737350659685,6.913737350659685,3,3,1,3,0.0,6.913737350659685,2,0.6931471805599453,2,5,8,1,3,1,1977.0,1,672,2,2,3,0.0,0.0,0.0,0.0,0.0,0,2,11,2009,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.652696102959753
1126,3,3.9889840465642745,8.212025804623437,2,1,2,1,1,191000.0,3,2,3,7,5,2007,2007,3,3,2,2,4.875197323201151,4,3,3,4,3,1,1,0.0,1,0.0,7.2254814727822945,7.2254814727822945,3,5,1,3,0.0,7.349873704738337,2,0.6931471805599453,4,7,8,1,3,2,2007.0,3,660,3,3,3,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.066816325306588
1128,3,4.0943445622221,9.375600540841843,2,2,2,1,1,181000.0,3,2,4,7,5,2004,2005,2,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.742880635791903,6.742880635791903,3,5,1,3,7.014814351275545,7.580699752224563,4,0.6931471805599453,4,8,8,1,4,3,2004.0,3,434,3,3,3,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,2,7,2007,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.278397958261774
1129,2,4.110873864173311,8.881975184248867,1,1,2,1,1,118250.0,3,1,2,5,5,1980,1980,2,4,2,2,5.198497031265826,3,3,1,4,3,3,6,6.842683282238422,1,0.0,0.0,6.842683282238422,3,3,1,3,0.0,6.842683282238422,2,0.6931471805599453,3,4,8,0,0,1,1980.0,1,672,3,3,3,3.912023005428146,0.0,0.0,0.0,0.0,0,2,8,2007,2,1,1.0,1.0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.849404844423074
1130,3,4.189654742026425,8.962519832949532,2,1,2,1,1,139500.0,3,2,2,4,3,1928,1950,2,3,2,1,0.0,3,3,1,3,3,1,4,6.434546518787453,1,0.0,6.2166061010848646,7.023758954738443,3,3,1,3,6.483107351457199,7.591861714889934,4,0.6931471805599453,4,7,6,2,3,1,1981.0,1,576,3,3,3,6.068425588244111,3.8066624897703196,0.0,0.0,0.0,3,2,12,2009,2,1,1.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.813037464800539
1131,3,4.1588830833596715,9.279213236262558,2,1,2,1,1,154750.0,3,2,3,5,5,1991,1992,2,4,2,1,0.0,3,3,3,4,3,2,4,5.3612921657094255,1,0.0,6.637258031284457,6.882437470997847,3,3,1,3,0.0,6.882437470997847,3,0.6931471805599453,3,5,8,0,0,1,1991.0,0,0,0,0,3,0.0,3.367295829986474,0.0,0.0,0.0,3,2,9,2007,1,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.445727410406752
1132,2,4.51085950651685,9.200391041122515,2,1,2,1,1,118250.0,3,2,4,6,4,1880,1950,2,4,2,1,0.0,3,3,1,3,3,2,1,0.0,1,0.0,6.9167150203536085,6.9167150203536085,2,3,1,3,6.940222469119639,7.701200180857446,5,0.6931471805599453,2,8,8,0,0,1,1930.0,1,205,2,3,1,0.0,3.8918202981106265,0.0,0.0,0.0,0,2,5,2007,2,1,0.0,2.0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.674202123168433
1134,3,4.060443010546419,9.07954808172616,2,2,4,1,1,181000.0,3,2,4,6,5,1997,1997,2,3,2,1,0.0,3,3,3,4,3,2,1,0.0,1,0.0,6.821107472256465,6.821107472256465,3,4,1,3,6.529418838262226,7.3783837129967145,3,0.6931471805599453,3,7,8,1,3,2,1997.0,3,460,3,3,3,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0,2,8,2007,2,1,0.0,2.5,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.037659911047468
1135,2,4.110873864173311,8.729235349659273,2,1,2,1,1,127000.0,3,2,3,6,5,1926,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.8679744089702925,6.8679744089702925,3,3,0,3,0.0,6.894670039433482,2,0.6931471805599453,3,5,8,1,4,1,1926.0,1,180,3,3,3,0.0,4.859812404361672,0.0,0.0,0.0,0,2,5,2007,2,1,0.0,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.532737896139919
1136,3,4.394449154672439,9.169622538697624,2,1,2,1,1,141000.0,3,2,2,6,5,1950,1950,2,3,2,1,0.0,3,3,1,3,3,1,4,5.638354669333745,1,0.0,6.6240652277998935,6.940222469119639,3,3,1,2,5.3981627015177525,7.133295954896068,3,0.6931471805599453,3,6,8,0,0,2,1950.0,1,288,3,3,3,0.0,0.0,4.574710978503383,0.0,0.0,0,2,4,2008,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.686887175419702
1138,3,4.248495242049359,9.192176401348512,2,2,2,1,2,154750.0,3,2,3,6,5,1977,1977,2,3,2,1,0.0,3,3,3,3,3,3,5,7.357556200910353,1,0.0,0.0,7.357556200910353,3,3,1,3,0.0,7.357556200910353,2,0.6931471805599453,4,5,8,2,3,2,1977.0,2,714,3,3,3,5.579729825986222,3.4965075614664802,0.0,0.0,0.0,0,2,5,2009,2,1,1.0,2.0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.185875040240456
1139,3,4.59511985013459,9.074749717669835,2,2,2,1,1,127000.0,3,2,3,5,5,1920,1950,2,4,2,1,0.0,3,2,1,3,3,1,4,6.470799503782602,1,0.0,5.602118820879701,6.82001636467413,3,3,1,3,0.0,7.0630481633881725,3,0.6931471805599453,3,6,4,1,4,1,1972.0,1,495,3,3,3,0.0,0.0,5.37989735354046,0.0,4.844187086458591,0,2,5,2007,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.87757552297847
1140,3,4.110873864173311,8.902591637374087,2,1,2,1,1,141000.0,3,2,3,5,7,1951,1951,2,4,2,1,0.0,3,3,1,3,3,2,5,6.748759547491679,1,0.0,4.61512051684126,6.859614903654202,3,3,1,3,0.0,6.859614903654202,2,0.6931471805599453,3,4,8,0,0,1,1988.0,1,840,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2008,1,1,1.0,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.842236406331555
1141,3,4.248495242049359,9.240384493324559,2,2,2,2,1,182900.0,4,2,4,5,7,1976,1976,2,3,2,2,3.8066624897703196,3,4,1,3,3,1,5,5.945420608606575,1,0.0,5.991464547107982,6.660575149839686,3,5,1,3,6.660575149839686,7.533158807455563,4,0.6931471805599453,4,9,8,1,3,2,1976.0,1,484,3,3,3,6.1070228877422545,4.574710978503383,0.0,0.0,0.0,0,2,10,2009,2,1,1.0,2.5,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.193498926601634
1143,3,4.248495242049359,9.105090961257085,2,1,2,1,1,135000.0,3,2,3,5,3,1959,1959,2,4,2,1,0.0,3,3,1,3,3,1,6,5.666426688112432,1,0.0,6.577861357721047,6.914730892718563,3,3,1,3,0.0,6.914730892718563,3,0.6931471805599453,3,5,8,0,0,1,1959.0,0,0,0,0,3,0.0,3.2188758248682006,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.289794413577894
1144,3,4.110873864173311,9.407632639699958,2,1,2,1,1,121250.0,3,1,2,4,4,1941,1950,2,4,2,1,0.0,3,2,1,4,3,1,4,5.855071922202427,1,0.0,5.783825182329737,6.511745329644728,1,2,0,2,5.53338948872752,6.829793737512425,2,0.6931471805599453,2,5,8,0,0,1,1941.0,1,280,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,7,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.289794413577894
1145,2,3.970291913552122,8.738895704934043,2,1,2,1,1,127000.0,3,2,2,5,6,1928,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.949856455000773,6.949856455000773,3,5,1,3,6.282266746896006,7.3632795869630385,3,0.6931471805599453,3,8,8,1,4,1,1928.0,1,225,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,8,2006,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.91170829631447
1146,3,4.248495242049359,9.32375833901174,2,1,2,1,1,184900.0,3,2,3,6,5,1985,1985,2,4,2,2,4.454347296253507,4,3,1,4,3,1,6,7.138073034044347,1,0.0,3.713572066704308,7.1693500166706,3,3,1,3,0.0,7.1693500166706,3,0.6931471805599453,4,5,8,1,3,2,1985.0,1,403,3,3,3,5.111987788356544,3.295836866004329,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.100717685412471
1147,3,4.330733340286331,9.392745258631441,2,1,1,1,1,200624.0,3,2,4,7,7,1941,1950,2,4,2,1,0.0,3,3,1,3,3,1,3,5.62040086571715,1,0.0,6.063785208687608,6.558197802812269,3,5,1,3,6.558197802812269,7.355641102974253,3,0.6931471805599453,2,7,8,1,4,2,1941.0,1,234,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2009,2,1,0.0,1.5,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.069685751267224
1148,2,4.248495242049359,8.648396877031582,2,1,2,1,1,118250.0,3,2,2,7,7,1926,1950,2,4,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.35088571671474,6.35088571671474,3,3,1,3,6.29156913955832,7.013915474810528,2,0.6931471805599453,3,5,8,1,4,1,1982.0,1,288,3,3,3,0.0,0.0,5.176149732573829,0.0,0.0,0,2,8,2008,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.669082701743504
1149,2,3.9318256327243257,9.105090961257085,2,1,2,1,1,118250.0,1,2,4,7,9,1920,1988,3,3,2,1,0.0,3,4,3,3,3,1,5,6.437751649736401,1,0.0,3.295836866004329,6.478509642208569,3,5,1,3,6.478509642208569,7.301822342137932,3,0.6931471805599453,3,7,8,0,0,1,1930.0,1,324,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2009,2,1,0.5,1.0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.870606902224587
