,1stFlrSF,2ndFlrSF,3SsnPorch,Age,BadHeating,Bedroom,BoughtOffPlan,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,Has2ndFloor,Has3SsnPorch,HasEnclosedPorch,HasMasVnr,HasOpenPorch,HasScreenPorch,HasShed,HasWoodDeck,HeatingQC,HighSeason,Id,IsElectricalSBrkr,IsGarageDetached,IsLandLevel,IsLandSlopeGentle,IsPavedDrive,IsRegularLotShape,Kitchen,KitchenQual,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,NeighborhoodBin,Neighborhood_Good,NewerDwelling,OpenPorchSF,OverallCond,OverallQual,PoolArea,RecentRemodel,Remodeled,SaleCondition_PriceDown,ScreenPorch,SeasonSold,TimeSinceSold,TotRmsAbvGrd,TotalArea,TotalArea1st2nd,TotalBsmtSF,VeryNewHouse,WoodDeckSF,YearBuilt,YearRemodAdd,YearsSinceRemodel,YrSold,Alley_Grvl,Alley_No,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_No,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_NoSeWa,SalePrice
10,1040,0,0,45,0,3,0,3,1,906.0,0.0,3,1,1.0,0.0,3,134.0,1,0,3,3,0,0,0,1,8,384.0,1.0,3,1,3,1965.0,1040,0,1,1,1,1,1,1,0.0,1,5,0,11,1,1,1,1,1,1,1,3,11200,70.0,0,20,0.0,0,2,1,0.0,1,0,5,5,0,0,0,0,0,0,2,5,15814.0,1040,1040.0,0,0,1965,1965,43,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,129500.0
11,1182,1142,0,5,0,4,1,3,1,998.0,0.0,6,1,1.0,0.0,5,177.0,1,0,3,5,0,4,2,3,8,736.0,3.0,3,3,3,2005.0,2324,0,0,1,1,0,0,1,0.0,0,5,1,12,1,0,1,1,1,0,1,5,11924,85.0,0,60,286.0,0,7,4,1.0,1,21,5,9,0,1,1,0,0,2,4,11,20197.0,2324,1175.0,0,147,2005,2006,0,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,345000.0
12,912,0,0,48,0,2,0,3,1,737.0,0.0,5,1,1.0,0.0,3,175.0,1,0,3,3,0,0,0,1,8,352.0,1.0,3,1,3,1962.0,912,0,1,1,1,1,1,0,0.0,0,3,0,13,1,1,1,1,1,0,1,3,12968,69.0,0,20,0.0,0,9,1,0.0,1,0,6,5,0,0,0,0,176,3,2,4,17353.0,912,912.0,0,140,1962,1962,46,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,144000.0
13,1494,0,0,4,0,3,1,3,3,0.0,0.0,1,1,0.0,0.0,4,1494.0,1,0,3,4,0,4,1,2,8,840.0,3.0,3,2,3,2006.0,1494,0,1,1,1,0,0,1,0.0,0,5,0,14,1,0,1,1,1,0,1,4,10652,91.0,0,20,306.0,0,8,2,0.0,1,33,5,7,0,1,1,0,0,2,3,7,18058.0,1494,1494.0,0,160,2006,2007,0,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,279500.0
14,1253,0,0,50,0,2,0,3,1,733.0,0.0,4,1,1.0,0.0,3,520.0,1,176,3,3,2,2,1,1,8,352.0,1.0,3,2,3,1960.0,1253,1,1,1,0,0,0,1,0.0,1,3,1,15,1,0,1,1,1,0,1,3,10920,69.0,0,20,212.0,0,5,2,0.0,1,213,5,6,0,0,0,0,0,1,2,5,16954.0,1253,1253.0,0,0,1960,1960,48,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,157000.0
15,854,0,0,81,0,2,0,3,1,0.0,0.0,1,1,0.0,0.0,3,832.0,1,0,3,3,4,0,0,1,8,576.0,2.0,3,1,3,1991.0,854,0,1,1,1,1,0,1,0.0,0,5,1,16,0,1,1,1,1,1,1,3,6120,51.0,0,45,0.0,0,7,1,0.0,0,112,8,7,0,0,1,0,0,2,3,5,10279.0,854,832.0,0,48,1929,2001,6,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,132000.0
16,1004,0,0,40,0,2,0,3,1,578.0,0.0,5,1,1.0,0.0,3,426.0,1,0,3,3,0,3,1,1,8,480.0,2.0,3,3,3,1970.0,1004,0,1,1,1,0,1,1,1.0,1,5,0,17,1,0,1,1,1,0,1,3,11241,69.0,0,20,180.0,700,3,2,0.0,1,0,7,6,0,0,0,0,0,1,0,5,15986.0,1004,1004.0,0,0,1970,1970,40,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,149000.0
17,1296,0,0,43,0,2,0,0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,3,3,0,0,0,2,8,516.0,2.0,3,1,3,1967.0,1296,0,1,1,1,1,1,1,1.0,1,3,0,18,1,0,1,1,1,1,2,3,10791,72.0,0,90,0.0,500,10,1,0.0,0,0,5,4,0,0,0,0,0,3,4,6,13971.0,1296,0.0,0,0,1967,1967,39,2006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,90000.0
18,1114,0,0,6,0,3,0,3,1,646.0,0.0,6,1,1.0,0.0,3,468.0,1,0,3,3,0,0,0,1,8,576.0,2.0,3,1,3,2004.0,1114,1,1,1,1,1,0,1,0.0,1,5,1,19,1,1,1,1,1,1,1,4,13695,66.0,0,20,0.0,0,6,2,0.0,1,102,5,5,0,0,0,0,0,2,2,6,18895.0,1114,1114.0,0,0,2004,2004,4,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,159000.0
19,1339,0,0,52,0,3,0,3,1,504.0,0.0,2,1,0.0,0.0,3,525.0,1,0,3,3,3,0,0,1,7,294.0,1.0,3,1,3,1958.0,1339,0,1,1,1,1,1,1,0.0,1,3,1,20,1,0,1,1,1,1,1,3,7560,70.0,0,20,0.0,0,5,2,0.0,1,0,6,5,0,0,1,1,0,1,1,6,12660.0,1339,1029.0,0,0,1958,1965,44,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,139000.0
20,1158,1218,0,5,0,4,1,3,3,0.0,0.0,1,1,0.0,0.0,5,1158.0,1,0,3,4,0,4,1,3,8,853.0,3.0,3,2,3,2005.0,2376,1,0,1,1,0,0,1,0.0,0,5,0,21,1,0,1,1,1,0,1,4,14215,101.0,0,60,380.0,0,11,4,1.0,1,154,5,8,0,1,1,0,0,3,4,9,23011.0,2376,1158.0,0,240,2005,2006,0,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,325300.0
21,1108,0,0,80,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,3,637.0,1,205,3,3,4,4,1,1,8,280.0,1.0,3,1,3,1930.0,1108,0,1,1,0,1,1,1,0.0,1,5,1,22,0,0,0,1,0,1,1,4,7449,57.0,0,45,0.0,0,6,1,0.0,0,0,7,7,0,0,1,0,0,2,3,6,11481.0,1108,637.0,0,0,1930,1950,57,2007,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,139400.0
22,1795,0,0,8,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,4,1777.0,1,0,3,4,0,4,1,2,8,534.0,2.0,3,2,3,2002.0,1795,0,1,1,1,0,0,1,0.0,0,5,0,23,1,0,1,1,1,1,1,4,9742,75.0,0,20,281.0,0,9,2,0.0,1,159,5,8,0,0,0,0,0,3,2,7,18106.0,1795,1777.0,0,171,2002,2002,6,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,230000.0
23,1060,0,0,34,0,3,0,3,1,840.0,0.0,6,1,1.0,0.0,4,200.0,1,0,3,3,0,3,1,1,8,572.0,2.0,3,1,3,1976.0,1060,0,1,1,1,1,0,1,0.0,0,3,1,24,1,0,1,1,1,1,1,3,4224,44.0,0,120,0.0,0,6,0,0.0,1,110,7,5,0,0,0,0,0,2,3,6,9250.0,1060,1040.0,0,100,1976,1976,31,2007,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,129900.0
24,1060,0,0,42,0,3,0,3,2,188.0,668.0,3,5,1.0,0.0,3,204.0,1,0,4,3,3,3,1,1,8,270.0,1.0,3,1,3,1968.0,1060,0,1,1,1,1,0,1,0.0,0,5,1,25,1,0,1,1,1,0,1,4,8246,69.0,0,20,0.0,0,5,1,0.0,1,90,8,5,0,0,1,0,0,1,0,6,13321.0,1060,1060.0,0,406,1968,2001,9,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,154000.0
25,1600,0,0,3,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,4,1566.0,1,0,3,4,0,4,1,2,8,890.0,3.0,3,2,3,2007.0,1600,0,1,1,1,0,0,1,0.0,1,5,1,26,1,0,1,1,1,1,1,4,14230,110.0,0,20,640.0,0,7,4,1.0,1,56,5,8,0,0,0,0,0,2,1,7,22258.0,1600,1566.0,0,0,2007,2007,2,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,256300.0
26,900,0,0,59,0,3,0,3,2,234.0,486.0,4,3,0.0,1.0,3,180.0,1,0,3,3,0,0,0,1,8,576.0,2.0,3,1,3,2005.0,900,0,1,1,1,1,0,1,0.0,0,3,1,27,1,1,1,1,1,1,1,4,7200,60.0,0,20,0.0,0,5,2,0.0,1,32,7,5,0,0,1,0,0,1,0,5,11690.0,900,900.0,0,222,1951,2000,10,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,134800.0
27,1704,0,0,3,0,3,0,3,1,1218.0,0.0,6,1,1.0,0.0,5,486.0,1,0,3,4,0,4,1,2,8,772.0,3.0,3,2,3,2008.0,1704,0,1,1,1,0,0,1,0.0,1,5,1,28,1,0,1,1,1,1,1,4,11478,98.0,0,20,200.0,0,5,4,1.0,1,50,5,8,0,0,1,0,0,1,0,7,19414.0,1704,1704.0,0,0,2007,2008,2,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,306000.0
28,1600,0,0,53,0,2,0,3,4,1277.0,0.0,4,1,1.0,0.0,3,207.0,1,0,3,3,0,4,2,1,8,319.0,1.0,3,2,3,1957.0,1600,0,1,1,1,1,0,1,0.0,0,3,0,29,1,0,1,1,1,0,1,3,16321,47.0,0,20,0.0,0,12,2,0.0,1,258,6,5,0,0,1,0,0,0,4,6,23401.0,1600,1484.0,0,288,1957,1997,9,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,207500.0
