MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
3,4.3694478524670215,9.224341891611996,2,1,2,1,1,182900.0,3,2,3,5,6,1975,1975,2,4,2,1,0.0,3,3,1,4,3,1,5,6.670766320845875,1,0.0,5.594711379601838,6.963189985870238,3,5,1,3,0.0,6.980075940561763,3,0.6931471805599453,3,6,8,0,0,2,1975.0,2,495,3,3,3,0.0,4.48863636973214,0.0,0.0,0.0,3,2,7,2006,2,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.941462360646147
3,4.51085950651685,9.59458184363272,2,2,2,2,1,184900.0,3,2,3,7,7,1990,1991,3,4,2,2,5.45958551414416,4,3,1,4,3,2,5,6.1862086239004945,4,5.181783550292085,7.311218384419629,7.677400430514807,3,4,1,3,0.0,7.69484807238461,3,0.6931471805599453,4,7,8,1,3,2,1990.0,2,701,3,3,3,4.442651256490317,4.262679877041316,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.513193308436527
2,4.248495242049359,9.093918908958932,2,1,2,1,1,184900.0,3,2,3,4,4,1966,1966,2,4,2,1,0.0,3,3,1,3,3,1,3,6.963189985870238,1,0.0,0.0,6.963189985870238,3,3,1,3,0.0,6.963189985870238,2,0.6931471805599453,3,5,8,0,0,1,1966.0,1,384,3,3,3,0.0,3.7612001156935615,0.0,0.0,0.0,3,2,11,2006,2,1,1.0,1.0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.580593459194764
3,4.262679877041316,9.119977931895793,2,1,2,1,1,197200.0,3,2,3,6,5,2003,2003,2,3,2,2,4.795790545596741,4,3,3,4,3,2,6,5.831882477283517,1,0.0,7.202661196523238,7.428333194190806,3,5,1,3,0.0,7.438971592395863,3,0.6931471805599453,4,7,8,0,0,2,2003.0,2,544,3,3,3,5.2626901889048865,3.1780538303479458,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.206077645517675
3,4.4543472962535064,9.228474942171664,2,2,2,2,1,225500.0,4,2,3,8,5,2006,2006,3,3,2,3,6.042632833682381,4,3,3,5,3,2,6,7.107425474110705,1,0.0,6.089044875446847,7.415175109613295,3,5,1,3,0.0,7.415175109613295,3,0.6931471805599453,4,8,8,1,4,2,2006.0,2,500,3,3,3,5.777652323222656,3.9318256327243257,0.0,0.0,0.0,0,2,5,2006,3,2,1.0,2.0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.577639650232573
3,4.262679877041316,9.325364048544962,2,1,2,1,1,184900.0,3,2,4,6,5,1992,1992,2,4,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.962243464266208,6.962243464266208,3,5,1,3,6.673297967767653,7.520776415062798,3,0.6931471805599453,4,8,8,1,3,2,1992.0,2,462,3,3,3,6.455198563340121,4.653960350157523,0.0,0.0,0.0,4,2,5,2010,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.149507585033074
3,5.030437921392434,9.403849118160704,2,2,1,1,2,181000.0,3,2,2,8,7,1988,2005,2,4,2,1,0.0,4,3,2,4,3,2,6,6.0591231955817975,1,0.0,4.890349128221754,6.3279367837291955,3,4,1,3,6.511745329644728,7.4690838849212335,4,0.6931471805599453,3,8,8,0,0,2,1988.0,2,492,3,3,3,5.786897381366707,2.5649493574615367,0.0,0.0,0.0,0,2,6,2010,2,1,0.0,2.0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.007627804348722
3,4.290459441148391,9.064273595841401,2,1,2,1,1,225500.0,3,2,3,8,5,2009,2009,2,2,3,3,4.290459441148391,4,3,3,4,3,2,6,6.842683282238423,1,0.0,5.899897353582492,7.170888478512505,3,5,1,3,0.0,7.181591944611865,3,0.6931471805599453,4,6,8,0,0,2,2009.0,2,552,3,3,3,4.9126548857360515,4.727387818712341,0.0,0.0,0.0,0,2,9,2009,3,2,1.0,2.0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.343470927093518
3,4.110873864173311,9.641148287756142,2,2,2,1,1,181000.0,3,2,4,7,5,2004,2005,2,3,2,1,0.0,4,3,3,4,3,2,6,6.586171654854675,1,0.0,4.174387269895637,6.670766320845875,3,5,1,3,6.555356891810665,7.307202314764737,3,0.6931471805599453,4,8,8,1,4,2,2004.0,3,388,3,3,3,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0,2,2,2008,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.122696471358964
3,4.465908118654584,9.58870831219998,2,2,2,2,1,225500.0,2,2,4,6,5,2007,2007,2,3,2,3,4.31748811353631,4,3,3,4,3,2,1,0.0,1,0.0,6.796823718274855,6.796823718274855,3,5,1,3,6.9469759921354175,7.5673456760132405,4,0.6931471805599453,4,9,8,1,4,3,2007.0,3,668,3,3,3,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0,2,1,2008,2,1,0.0,2.5,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.273735966890268
3,4.574710978503383,9.482883425585161,2,1,2,1,1,200624.0,3,2,4,5,5,1914,1950,2,4,2,1,0.0,3,3,1,4,3,2,1,0.0,1,0.0,6.617402977974478,6.617402977974478,3,4,1,2,6.7945865808765,7.487173694213738,4,0.6931471805599453,3,9,8,0,0,1,1914.0,1,180,2,2,1,5.318119993844216,3.7135720667043084,0.0,0.0,0.0,0,2,7,2006,2,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.841423131921784
3,3.737669618283368,9.424967763522053,2,2,2,1,1,197200.0,3,2,4,7,5,2004,2005,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.742880635791902,6.742880635791902,3,5,1,3,7.0048819897128585,7.5750716995075615,4,0.6931471805599453,4,8,8,1,4,3,2004.0,3,434,3,3,3,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,2,9,2006,2,1,0.0,2.5,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.180759965737865
3,4.158883083359672,9.478304313561859,2,1,2,1,1,184900.0,2,2,3,6,5,2005,2005,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,7.040536390215956,7.040536390215956,3,5,1,3,0.0,7.040536390215956,3,0.6931471805599453,3,6,8,0,0,1,2005.0,1,484,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,3,2006,2,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.86710429621008
3,4.174387269895637,9.109193189971226,2,2,4,1,1,228475.0,3,2,3,8,5,2006,2006,3,3,2,2,3.49650756146648,4,3,3,4,3,2,6,6.061456918928018,1,0.0,6.955592608396298,7.297768282531379,3,5,1,3,0.0,7.3031700512368,2,0.6931471805599453,5,6,8,1,4,2,2006.0,2,472,3,3,3,4.795790545596741,3.5263605246161616,0.0,0.0,0.0,0,2,12,2007,2,1,0.0,2.0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.490879338036375
3,4.189654742026425,9.006876891428801,2,1,2,1,1,197200.0,3,2,4,7,5,2003,2003,2,3,2,2,5.5333894887275195,4,3,3,4,3,1,6,6.311734809152916,1,0.0,5.814130531825067,6.785587645007928,3,5,1,3,6.785587645007928,7.478169694159786,3,0.6931471805599453,4,8,8,0,0,2,2003.0,2,543,3,3,3,0.0,4.158883083359672,0.0,0.0,0.0,0,2,7,2008,2,1,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.323415584358154
3,4.430816798843313,9.195226734166134,2,1,2,1,1,225500.0,3,2,3,7,6,2007,2007,3,3,2,3,0.0,4,3,3,4,3,2,1,0.0,1,0.0,7.432483807917119,7.432483807917119,3,5,1,3,0.0,7.432483807917119,3,0.6931471805599453,4,7,8,0,0,2,2007.0,2,954,3,3,3,0.0,4.043051267834549,0.0,0.0,0.0,0,2,6,2007,3,2,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.42250975887691
3,4.4543472962535064,9.271059107010887,2,1,2,1,1,182900.0,3,2,2,7,6,1974,1974,2,3,2,2,4.4067192472642525,3,3,1,4,3,3,6,6.786716950605081,2,5.1298987149230735,0.0,6.960347729101308,3,3,1,3,0.0,7.068172000388043,3,0.6931471805599453,4,6,8,2,3,2,1974.0,2,528,3,3,3,0.0,4.795790545596741,0.0,0.0,0.0,3,2,1,2010,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.04355959836804
3,4.248495242049359,9.344521553442203,2,2,4,1,2,200624.0,3,2,4,8,7,1929,1950,2,1,2,1,0.0,3,3,3,4,3,1,1,0.0,1,0.0,6.6758232216348485,6.6758232216348485,3,2,1,3,6.587550014824796,7.325148957955575,3,0.6931471805599453,4,7,8,2,4,1,1931.0,1,400,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2006,2,1,0.0,1.0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.345838935721968
3,4.3694478524670215,9.400216653174247,2,1,2,1,1,182900.0,3,2,3,6,7,1984,2003,3,3,2,2,4.31748811353631,3,3,1,4,3,1,1,0.0,1,0.0,6.373319789577013,6.373319789577013,3,5,1,3,6.591673732008657,7.533158807455562,3,0.6931471805599453,3,7,8,1,3,3,1984.0,3,477,3,3,3,5.594711379601838,4.727387818712341,0.0,0.0,4.997212273764115,0,2,1,2007,2,1,0.0,3.5,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.089544447235971
3,4.189654742026425,9.002824076547672,2,1,2,1,1,225500.0,3,2,4,7,5,2005,2006,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.6293632534374485,6.6293632534374485,3,5,1,3,6.682108597449808,7.348587530927593,3,0.6931471805599453,4,6,8,0,0,2,2005.0,2,615,3,3,3,0.0,3.828641396489095,0.0,0.0,0.0,0,2,3,2006,3,2,0.0,2.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.136191879981927
3,4.248495242049359,9.772410288929184,2,2,2,1,1,206000.0,3,2,4,7,7,1974,2003,2,4,2,1,0.0,4,3,1,3,3,3,2,4.836281906951479,5,6.939253946041508,3.610917912644224,7.084226422097917,3,3,1,3,6.480044561926652,7.681560362559536,3,0.6931471805599453,4,9,8,2,4,2,1974.0,2,518,3,3,3,5.3981627015177525,3.8712010109078916,0.0,0.0,0.0,3,2,7,2007,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.59133844767558
3,4.0943445622220995,9.168267595554276,2,2,2,1,1,181000.0,3,2,3,7,5,2005,2005,2,3,2,3,5.2094861528414205,4,3,3,4,3,3,6,6.4861607889440895,1,0.0,5.308267697401205,6.753437918597781,3,5,1,3,0.0,7.062191632286557,2,0.6931471805599453,4,5,8,0,0,2,2005.0,3,400,3,3,3,5.3612921657094255,0.0,0.0,0.0,0.0,0,2,7,2008,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.154784614286669
3,4.248495242049359,10.113870026547724,2,2,2,2,1,181000.0,3,2,4,6,5,1999,1999,2,3,2,1,0.0,3,3,3,4,3,1,1,0.0,1,0.0,6.735780014242327,6.735780014242327,3,5,1,3,6.664409020350408,7.424165281042027,3,0.6931471805599453,3,7,8,1,3,3,1999.0,3,502,3,3,3,0.0,4.6443908991413725,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,2.5,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.106257835094581
3,4.248495242049359,9.328212292571072,2,1,2,1,1,200500.0,3,2,2,4,5,1957,1989,2,4,2,1,0.0,3,3,1,3,3,2,1,0.0,1,0.0,7.007600613951852,7.007600613951852,3,5,1,2,6.5294188382622265,7.489412083508719,5,0.6931471805599453,3,8,6,2,3,2,1957.0,1,304,3,3,3,4.795790545596741,0.0,0.0,0.0,0.0,0,2,11,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.992266613576144
3,3.58351893845611,8.225770799348734,2,1,2,2,1,225500.0,3,2,4,7,5,1999,1999,3,4,2,2,5.389071729816501,4,3,3,4,3,1,6,6.1114673395026795,1,0.0,5.488937726156687,6.539585955617668,3,5,1,3,6.606650186198214,7.281385663570282,3,0.6931471805599453,4,6,8,0,0,1,1999.0,1,506,3,3,3,0.0,3.555348061489413,0.0,0.0,0.0,0,2,3,2006,2,1,1.0,2.5,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12215284831553
3,4.499809670330264,9.48910782703839,2,2,4,1,1,228475.0,3,2,3,9,5,2008,2009,3,4,3,1,0.0,5,3,3,5,3,3,1,0.0,1,0.0,7.602401335665817,7.602401335665817,3,5,1,3,0.0,7.610357618312838,3,0.6931471805599453,5,10,8,1,4,2,2009.0,3,746,3,3,3,4.976733742420574,4.343805421853683,0.0,0.0,0.0,0,2,5,2010,2,1,0.0,2.0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.843973993864074
3,4.248495242049359,9.55400099583723,2,2,2,1,2,200624.0,3,2,2,8,9,1935,1997,2,4,2,2,6.450470422144176,3,4,1,3,3,2,3,5.2626901889048865,1,0.0,6.285998094508865,6.591673732008657,3,5,1,3,7.299797366758161,8.145549631783584,4,0.6931471805599453,4,11,8,2,4,3,1982.0,1,1014,3,3,3,5.752572638825632,2.5649493574615367,0.0,0.0,0.0,2,2,5,2008,2,1,0.0,3.5,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.850557278777305
3,4.248495242049359,10.068832485122966,2,1,3,1,2,200500.0,3,2,3,7,6,1979,1979,4,3,2,1,0.0,4,3,3,4,3,3,6,7.138073034044348,1,0.0,4.31748811353631,7.195187320178709,3,3,1,3,5.2626901889048865,7.329749689041513,0,0.6931471805599453,4,4,8,1,3,2,1979.0,3,586,3,3,3,5.594711379601838,0.0,0.0,0.0,0.0,0,2,4,2010,2,1,2.0,0.5,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.468440756144116
3,4.248495242049359,9.122273893107733,2,2,2,1,1,182900.0,4,2,3,6,7,1968,1968,3,1,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,7.306531398939504,7.306531398939504,3,4,1,3,0.0,7.306531398939504,3,0.6931471805599453,4,7,8,1,4,2,1968.0,2,462,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,8,2009,2,1,0.0,2.0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.132162346145597
3,3.9889840465642745,8.587278798982926,2,1,2,1,1,200624.0,3,2,2,5,6,1910,2003,2,4,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.495265555937007,6.495265555937007,3,5,1,3,6.380122536899765,7.131698510466912,3,0.6931471805599453,3,8,8,1,4,1,1985.0,1,552,3,3,3,5.493061443340548,0.0,4.4067192472642525,0.0,0.0,0,2,11,2007,2,1,0.0,2.0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.842236406331557
3,4.248495242049359,9.4678467019179,2,2,2,2,1,182900.0,3,2,4,6,6,1972,1972,2,4,2,1,0.0,3,3,1,3,4,1,4,6.386879319362644,1,0.0,4.875197323201151,6.584791392385715,3,3,1,3,6.493753839851687,7.241366283322318,3,0.6931471805599453,3,6,8,1,3,2,1972.0,1,497,3,3,3,5.68697535633982,4.762173934797756,0.0,0.0,0.0,0,2,12,2009,2,1,0.5,1.5,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.995357787034974
3,4.248495242049359,9.790990521308984,2,2,2,2,1,182900.0,3,2,3,6,5,1967,1976,2,4,2,2,5.886104031450156,3,3,1,4,3,2,5,6.2709884318582985,1,0.0,7.050122520269059,7.427144133408617,3,2,1,3,0.0,7.45298232946546,3,0.6931471805599453,3,7,8,1,4,2,1967.0,2,480,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2009,2,1,1.0,1.5,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.19552218463499
3,4.330733340286331,9.156306483483695,2,1,2,1,1,197200.0,3,2,4,8,5,2002,2002,2,3,2,2,0.0,4,3,3,4,3,1,6,6.690842277418564,1,0.0,5.783825182329737,7.029087564149663,3,5,1,3,6.806829360392176,7.616775808698372,3,0.6931471805599453,4,7,8,1,4,2,2002.0,2,577,3,3,3,0.0,5.356586274672011,0.0,0.0,0.0,0,2,3,2008,2,1,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.375819639517651
3,4.219507705176107,9.191055610564316,2,2,2,1,1,197200.0,3,2,3,7,5,2002,2002,2,3,2,2,4.709530201312334,4,3,3,4,3,1,6,6.670766320845875,1,0.0,6.6669567924292075,7.361375428977347,3,5,1,3,0.0,7.361375428977347,3,0.6931471805599453,4,6,8,0,0,2,2002.0,2,544,3,3,3,0.0,4.290459441148391,0.0,0.0,0.0,0,2,3,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.332709701740178
3,3.9318256327243257,8.99342737041261,2,2,2,2,1,228475.0,3,2,3,7,5,1990,1990,3,4,2,2,4.007333185232471,3,3,1,4,3,1,5,6.960347729101308,1,0.0,5.54907608489522,7.177782416195197,3,3,1,3,0.0,7.200424892944957,2,0.6931471805599453,3,6,8,1,3,2,1990.0,3,484,4,4,3,0.0,4.07753744390572,0.0,0.0,4.51085950651685,0,2,7,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.100717685412473
3,4.127134385045092,9.082620630373812,2,2,2,1,1,197200.0,3,2,3,5,7,1977,2008,2,4,2,1,0.0,3,3,1,4,3,2,2,6.278521424165843,3,4.976733742420574,5.899897353582492,6.947937068614969,3,3,1,3,0.0,6.947937068614969,3,0.6931471805599453,4,5,8,0,0,1,1977.0,1,484,3,3,3,0.0,0.0,0.0,0.0,5.666426688112433,0,2,9,2009,2,1,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.921725007667265
3,4.248495242049359,9.189218875354072,2,1,2,1,1,182900.0,2,2,3,6,5,1963,1963,3,4,2,2,6.113682179832232,3,3,1,3,3,1,5,6.345636360828596,3,4.4067192472642525,6.520621127558696,7.192182058713247,3,3,1,3,0.0,7.192182058713247,3,0.6931471805599453,3,6,8,2,4,2,1963.0,1,528,3,3,3,0.0,3.2958368660043287,0.0,0.0,0.0,0,2,6,2010,2,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.870606902224589
3,4.248495242049359,10.505094936455556,2,2,3,1,2,200500.0,3,2,3,5,5,1964,1964,2,4,2,1,6.432940092739179,3,4,1,3,3,2,3,6.700731109547809,1,0.0,6.700731109547809,7.393263094763838,3,2,1,3,0.0,7.367077059881012,4,0.6931471805599453,3,7,8,0,0,2,1964.0,1,390,3,3,1,5.1298987149230735,5.293304824724492,0.0,0.0,0.0,0,2,6,2006,2,1,0.5,2.0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.154784614286669
3,4.3694478524670215,9.224341891611996,2,1,2,1,1,182900.0,3,2,4,7,5,1976,1976,2,4,2,1,0.0,3,3,3,4,3,1,6,5.272999558563747,1,0.0,6.4599044543775355,6.725033642166842,3,3,1,3,6.725033642166842,7.4175804024145435,4,0.6931471805599453,3,8,8,1,3,2,1976.0,2,528,3,3,3,0.0,3.3672958299864737,0.0,0.0,5.5606816310155285,2,2,3,2006,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.000897933306716
